comment,sentiment,review_rating,author_total_reviews_count
Job well done Michelle Thank you very much Michelle for a job well done. Highly recommended company.,1,5,1
"Nice job Very happy with this people. I thought my one shower would be too small job for this big company, but they helped me and did a good job",1,5,1
"WOW, one professional outfit.  This is one professional outfit. Their website is stunning, their quote is professional with illustrations of the showers, the personnel is friendly and professional, they stick to their lead times, the end-product is stunning. I strongly recommend them. ",1,5,1
Professional outfit They did a perfect job. Very professional outfit,1,5,1
"Recommend to everybody This is a company I would recommend to anyone. They are so helpful, helped with the designs and even referred us to other good companies for our kitchen and garage doors. ",1,5,1
Professional Very professional form beginning to end ,1,5,1
Balustrades I am very happy with my frameless balustrades,1,5,1
"Stunning glass balustrades Stunning job, stunning glass balustrades, highly recommended, especially the sales team led by Michelle",1,5,1
"Superb Superb work, I strongly recommend them",1,5,1
Breathtaking Words can't describe how satisfied we are. My wife can't stop looking at the beautiful balustrades. I highly recommend this company,1,5,1
"Performed after the lock-down I'm thoroughly impressed. Ordered before the lock-down, was worried about my goods. They contacted me immediately upon day of opening and gave me assurances and coordinated the completion of the job. They stuck to their word and installed my balustrades exactly as promised. Thanks, I highly recommend this company.",1,5,1
Trustworthy Very satisfied with this company. I recommend them. Trustworthy.,1,5,1
Wine cellar We are very happy with our showers and new wine cellar. Thank you,1,5,1
"TEAM PLAYER We used this company as our preferred supplier due to the outstanding reviews on the internet. They didn't disappoint, always kept to the schedule, worked fantastic as a team with the architect and builder. Superb people and product. Highly recommended.",1,5,1
"Super happy They installed 6 new showers in my new home. Great job, we are super happy",1,5,1
On time installation On time installation and fitment. Friendly people,1,5,1
Job well done Thanks for a job well done,1,5,1
"Great company, keep it up They are the only contractor who kept their word concerning lead times and reliability. The product is perfect and even after we moved in they came and made adjustments immediately. I truly recommend them, these days one struggles to find contractors' who do anything after they have your money, not this company, well done guys, keep it up",1,5,1
"Highly recommend company I would just like to thank William and his team with a job well done.
Looks stunning. I highly recommend this company",1,5,1
Very happy I'm very happy. So glad I came across people I can trust. Good work,1,5,1
"Service above all other Fantastic service for this time of the year. All our other contractors let us down, these people worked till the job was finished without me having to call them or place demands on them",1,5,1
"Good after sale service If you're in the market for balustrades & showers, these guys are the best. Friendly, honest & trustworthy. Their after sale service is exceptional.",1,5,1
"PROFESSIONAL They installed a shower, from quoting, measuring to installation, one word professional",1,5,1
"Awesome experience Asesome experience, highly recommended",1,5,1
"Perfection Highly recomended supplier of glass & balustrades. It's the fouth house I've built and eventually I came accross a company who knows what they're doing. I will see you you in the 2020 for my next project  for sure. Congrats guys, you found the perfect receipe for service & product.",1,5,1
"Stunning The only company I'll ever use for balustrades, stunning people, stunning product, stunning service",1,5,1
"On time Of all the contractors involved in my new house, they were the only one's who stuck to their word. On time, perfect product. Recommended any day.",1,5,1
"Smooth sailing Very possitive exprerience, from the first discussions to the final product, everything went smooth sailing",1,5,1
"Nice job Thanks guys, nice job",1,5,1
"Highly recommend Clear View Frameless, Best prices and excellent service!   Very impressed with Clear View Frameless!  Excellent service, friendly staff and best prices possible. Balustrades and showers came out looking excellent. Highly recommend them! Great job, Thank you!

",1,5,1
Friendly people Thank you my balustrades and showers are very nice. What friendly people!!!!!!!!!,1,5,1
Perfect job I am very happy with the showers and balustrades they installed in my house. I can very much recommend this company to anyone building a house!,1,5,1
"Perfect balustrades Thank you for a job well done. It's so difficult these days to find someone you can trust. 100% trustworthy, on time, perfect balustrades and showers",1,5,1
"Highly recommended Positive experience.
I provided three different companies with architectural drawings of a specialised enclosure. Two of the companies weren’t able to understand or manage to do this job as it was too complicated. Clear View sent back complete glass drawings, which we approved. The product supplied was exactly as per the drawings and the installation was flawless. I highly recommend this company.  
",1,5,1
"Excelent company Clear View Frameless installed glass balustrades & a wine cellar enclosure in our home. From the first enquiry to the completion of the project they were professional, courteous and delivered a superior product exactly as we desired. I can highly recommend this company.",1,5,1
"HIGHLY RECOMMEND!! Very professional operation, great service! We were impressed with the workmanship and speed with which the work progressed. We are very happy with our beautiful glass balustrades and would recommend Clear View Frameless to anyone!",1,5,1
"Very good product and service  We are very pleased with our balustrades which is on a new balcony. The design is well thought out and beautifully engineered. The installation was quite and done very properly. The staff was extremely pleasant and helpful in the process. I would recommend clear view frameless as it was easy to work with them from inception to completion. 



 ",1,5,1
"Service with a smile! Amazing service, professional and very trustworthy. 
I would definitely recommend this company. Having work done by them
was a pleasure and the end product took my breath away!",1,5,4
"Positive feedback, Excellent service From the professional website to my first communication, this company screams efficiency. They are prompt, courteous and their product is totally superior. I will gladly recommend them.",1,5,1
"The best i want to thank Damian from the bottom of my heart. Your patience is something amazing, thanks also to Uan for your help today. I am very excited for my journey with you guys. This a company to partner with if you wanyt to achieve your financial freedom. I mad $2 in only one min! Contact them.",1,5,1
5-Ster vol-verdiend! Baie goeie en hulpvaardige diens ontvang van Uan & Thinus hulle. Ek is baie opgewonde en sien uit na die verhouding. DIt is werklik nie rocket science nie en baie makliker as wat ek verwag het.,1,5,1
Goeie Ekstra hulp en bystand Wil net weerens opreg dankie se vir Diversit-e Smarttrade College dat julle weer van Pretoria af gekom het om my te help en by te staan in Kathu. Waardeer opreg al die hulp wat julle bied. Dankie Heinrich en Damain vir alles.,1,5,2
"Word aanbeveel. Goeie opleiding sessie gewees, ons het baie geleer, behoort net al hoe makliker te raak van hier af. Dankie Uan en Heinrich.",1,5,1
Hoogs aanbeveel vir enige iemand! Ek is meer as tevrede met Uan se dienste en Andre se voorlegging. Hierdie is die wenspan om mee te gaan! Ek het my eerste $6 gemaak in 'n kwessie van 2 minute!,1,5,1
"Dankie vir oortreflike dienste! Uan, jou geduld is uit die boonste rakke. Jy het dit so verduidleik dat ek dit baie meer verstaan as van te vore. Jy is 'n superster!",1,5,3
"Excellent service Uan and Andre, excellent service and support, training session very informative",1,5,1
"Well done Dankie Damian, al wat ek kan se is WELL DONE. Ek het nog net goeie diens van jou af ontvang, jys n champ!
Ek sal jou en die maatskappy aanbeveel vir enige iemand.",1,5,2
"Highly recommended André and Uan was very professional and helpful, thank you very much.
I would recommend them to anybody and everybody.",1,5,2
Fantasies tot die mag 10! Ek is besonders tevrede met die produk en dienste ontvang vanaf Uan en Caroline. Ek het reeds my eerste profeit gemaak in 'n kwessie van 2 minute. Ek sien uit na baie meer.,1,5,1
"Online Trading Training Just want to say thanks to Thinus van der Merwe, Michael Muller and Uan Oosthuizen for their assistance with getting me started with online trading. Friendly service, made it easy to understand and answered all my questions to my satisfaction!",1,5,1
Hoogs aanbevelende maatskappy en mense daarby. Puik diens. Baie dankie Andre en Uan. Julle is supersterre. Dankie ook vir ons gift! Hulle is uiters betroubaar en ek beveel Diversit-e Smart Trade College hoogs aan!,1,5,1
"Dankie Andre en Damian Baie dankie Andre en Dmian vir julle uitstekende diens, daar is baie attention to detail, Ek is baie excited vir wat voorle!",1,5,1
"Opgewonde en tevrede kwadraat. Uitstekende diens vanaf Anne, tot Andre, tot Caroline en dan Uan. Vanaf die inleiding tot en met die opleidig is fantastiese dienste. Ek sien uit na 'n baie voorspoedige besigheidsverhouding. Die harde werk begin nou eers, maar die harde werk sal beslis afbetaal.",1,5,1
"Satisfied with the service Uan and André, thanks for your assistance with the trading process, guys,  you're great, I would like to recommend you to anyone",1,5,1
"Deeglik en duidelik Baie tevrede, Andre en Uan julle aanbieding is deeglik en duidelik",1,5,1
Goeie diens Baie goeie diens van Diversir-e. Kan nie wag om te begin trade nie. Baie dankie aan Andre en Uan. Julle is awesome,1,5,1
Dankie Andre Baie dankie Andre van der Westhuizen vir die goeie opleiding wat jy aan ons verskaf het.Sien uit na n blink toekoms met julle maatskappy.,1,5,1
Super Excited Big thanks to Andre for a very insightful introduction and to Uan for a very informative training session. Looking forward working with you in the future.,1,5,1
Great training session <div>Thank you Uan for my one on one session! This really helped me a lot to understand the basics.</div>,1,5,2
"Fantastiese mense en dienste. Ek wil Marika, Caroline en Uan bedank en beklemtoon hoeveel ek julle waardeer en die hoeveelheid moed wat julle my gegee het en Uan se positiwiteit is iets besonders. Ek het vandag weer moed gekry om te begin trade na baie lank wat ek onaktief was. As ek kan leer en die wil het om te wil leer, kan jy ook!",1,5,1
"Super excited about making more! I have just joined Diversit-e and in training already made $8.00 in 3 minutes time!  Thank you Thinus, Michael and Uan!",1,5,1
great future ahead a BIG thanks to the Andre and Uan for the setup up and assistance to get me started. I can not wait to begin this chapter.,1,5,2
"Professional, Helpful and Thorough I find the Senior Trading Specialist who assisted me very professional. He was helpful and explained all the necessary information with great detail. He also welcomed questions on things he already trained me on and was willing to repeat his explanation.

I give Diversit-e Smart Trade College two thumbs up and will definitely continue to encourage their services for anyone interested.",1,5,2
"Dankie julle Baie dankie aan Damian, jy maak die leer proses vir my baie maklik en eenvoudig om te verstaan! Ek het $10 gemaak in minder as 15min op my lewendige rekening! Jy is uitstekend en Dankie Diversit-e",1,5,2
"Great dienste vanaf Direkteur tot Trading spesialis! Vanaf Francois to Uan, is die dienste wat ek ervaar het uit boonste rakke. Uan het my opgelei en my tou wys gemaak van begin tot einde. Ek het reed my eerste $5 gemaak op my Lewendige rekening in 'n kwessie van 'n paar minute.",1,5,1
"Dankie Damian Thanks Damian, dit was n well needed session! Jy het my baie valuable info gegee en I like your professional, jy maak dit nie te sleg vir n man nie. LOL! Thanks for being an awesome person and to travel that far and taking the time to teach me!",1,5,1
"Julle is ysters Baie dankie aan Damian en Uan wat weer hulle geduld kom wys hier in Bloemfontein vir my. Julle het die 55 jarige ou toppie verkeerd beyws en iets reg gekry wat ek nie gedink moontlik is nie. Ek verstaan alles en eks super excited vir my trading pad saam julle, al is ek meer as n jaar n klient. Ons het vandag $15 gemaak en ek het nie gedink dis so maklik nie. Dankie ouens, die volgende braai is op my!",1,5,1
Dankie julle Dankie Damian en Uan dat julle altyd vinnig antwoord en na my toe terug kom asook baie dankie Damian dat jy weer Kuruman toe gekom het om ons te help. Julle is awesome.,1,5,2
"Hoogs aanbevole maatskappy en mense! Francois, jou mense en jou besigheids model is fenominaal! Dankie vir die great geleentheid wat julle vir my bied om my inkomste te vermeerder, en dit alles van my laptop en selfoon af. Dankie Uan & Damian vir julle oorteflike dienslewering en julle kennis kapasiteit om my ook ingelig te kry rakende trading en die kennis!",1,5,1
Uitnemend Goeie voorlegging van Thinus en Mike.  Uan verskaf goeie verstaanbare opleiding,1,5,2
Goeie leermeesters en goeie kwaliteit diens. Damian & Uan het my voorgestel en my geleer. Ek het baie rustigheid in my hart. Hulle is baie goeie leermeesters en het die wêreld se geduld.,1,5,1
"Thanks Thank you Damian for your patience and knowledge and accommodating a dual language home enabling both parties to understand completely in the first presentation and the training. Thanks so much, julle dienste is Wiele.....met n P",1,5,3
"Ek sal die mense en die maatskappy sterk aanbeveel aan enige iemand! Uan & Damian - kom ek begin met hierdie twee strerre!

Baie dankie vir julle ongeloooflike dienste tot dusver. Julle het my en my man voorgestel aan hierdie wonderlike geleentheid wat ons toe aangegryp het met ope arms. Julle en julle span het ons elke rede gegee om julle te glo en julle te vertrou.
 
Met 'n baie vriendelike span en mense met waardes, is ons trots om deel te wees van julle. Ons sien uit na die lang, voorspoedige verhouding met julle en julle hele span.

Baie dankie.",1,5,1
"Dankie aan Uan, Thinus en die hele span! Dankie Uan & Thinus vir die inleiding en die opleiding rondom die finansiële markte. Ek sien uit na baie goeie dienste en besonderse profeite.",1,5,2
"Dankie Diversit-e Baie dankie aan Damian wat weer van Pretoria na Kathu toe gekom het om my te help. Jyt baie geduld en jy is jou sout werd. Dankie Doversit-e julle rock! 
20 uit 10",1,5,2
"Amazing Team & Strategies at Diversit-E Trade College Just wanted to thank The Team at Diversit-E Smart Trade College for their outstanding mentorship and assistance! I am very new to trading, yet just following the strategies and mentorship, I have consistently made profits 70% to 80% each time trading. So far I am happy to have achieved on various occasions close to 1000 US dollars per day trading along with their strategies.  Thanks Guys! Please keep up the great work!",1,5,1
"Great Experience as a first time trader Good day all,

I would like to thank Uan for signing me up and having a good relationship with support so on.

I have been trading on my live account for 2months from when I signed up. I must give credit for the course content and the online lessons. Not only have I benefited from the profits from trading but has also benefited me in my day to day activities when it comes to risk!

A very big thank you to the Guru know as Francois, for the training sessions and when you are unsure of a trade will assist you and share his view on the trade.

Thanks team, you guys are doing great!",1,5,1
"great service Happy so far. Uan and Andre, are great. Will update a bit later, when I know more. $11 made in 30 minutes on Demo account.",1,5,3
Good review Diversit-e Smart Trade College I would like to write a review on Diversit-e Smart Trade College.  It has been a pleasure dealing with Uan Oosthuizen.  Uan has been most helpful and accommodating in assisting me as a first-time trader.  I look forward to becoming a successful trader and cannot wait to start the course.  Thanks Uan!!,1,5,2
"Bystand Baie dankie André vir jou onbaatsugtige hull tydens ""awkward"" ure...soos vanaand were. Ek waardeer opreg, verbal omdat my selfoon verlede Saterdag verlore geraak/gesteel is end one were van vooraf Moes begin.",1,5,3
Review Amazing support from Uan and their team. Genuine people and you get your money’s worth.,1,5,1
Great service Thank you Uan and Damian for the great service,1,5,2
"Very bad after sales service I would just like to mention this company for doing snake business. They let you sign a loan contract although you know nothing about trading give you a half an our training and never see them AGAIN.M C promise you that you can pay back the loan within the next 2 months. That is just how simple it is and if our not capable or don't have the 5 min every day they would hook you up with a experienced trader to help you pay the bond back.
All of this is promised to me and I've lerned myself after the 3 month to start a trade which went very well on the demo but as soon as you use their signals you are paying for cause that's what I'm getting from them you are losing big money. Which I can proof. M.C. Is not answering his phone 
Uan are to busy don't call back and I'm paying my bond lekke ne money they've already received 2 months ago
Been to n experd yesterday and he says I need about 3 months good training before thinking of it to get on the live account. This is how mutch I know he says. which leaves me with another R6000 down the Drain",1,5,2
"Goeie dienste Baie dankie aan André, Damian en Uan vir die hulp, geduld en tyd wat julle aan my bestee het sover. Ek's baie tevrede met die uitstekende diens en sien uit na vrugtevolle ure en toekoms saam!",1,5,3
"Great opvolg sessie Het n t****e opvolg sessie gehad saam met Heinrich, weereens baie baie geleer. Sien uit om alles toe te pas. Baie dankie dat julle al die pad van Pretoria af gery het tot by Kathu om vir my te kan kom help.",1,5,3
Extra mile en goeie diens baie dankie ..ons praat weer Dankie Uan en Heinrich dat julle van Pretoria af gekom het om my te kom wys hoe trading werk en deel te maak van die trading wereld. Julle diens was baie goed en effektief.,1,5,1
"Happy Assisted by Andre and Damian. Great insightfull experience.  So much learned in a short period of time, looking forward to a long happy trading journey.",1,5,1
Goeie dienste Uan en Damian Baie dankie vir julle hulp ons wardeer dit regtig Baie.  Julle is altyd daar as ons julle nodig het en verduidelik als so dat ons dit beter kan verstaan. Baie dankie Juan en Elsabe,1,5,3
"impressed Thank you Damian and Andre for all your help. You guys are great. The session with Damian (my instillation and training) was very informative, you answered all my questions and it was a lot of questions, thanks again.",1,5,1
Excited Dankie Uan en Damian vir die reis wat ek saam met julle gaan onderneem deur trading. Ek weet dit gaan n profitable journey wees,1,5,1
"Highly recommended product, services & people! Thank you to Uan for coming to me and helping me with all the finer details and make me understand more than I did about 1 hour ago. The course are fantastic and teaches you alot - it makes you clever around trading the world markets. Their daily recommendations are out of this world and astonishing.",1,5,2
"Highly recommended. Work smart, not hard. I just once again had a great training session with Uan Oosthuizen. He sacrifised his time once again to visit me in Meyerton from Centurion. We discussed chart patterns and candlestick patterns and I now know even more than what I did in the last 3 months! His patience is out of this world with my 70 year old mind. I trust them so much that I even made another deposit of ZAR10000 and I already made a decent profit of ZAR 245 in a matter of 5 minutes. I am really happy with what I receive in services from Uan, Damian, Caroline and Marika. I would definitely recommend anyone to join them and get your money to work for you! God bless you and your company.",1,5,5
"Diversit-e is baas Ek wil uit die diepte van my hart dankie se vir Damian, dit is nou die 3de keer wat hy van Pretoria Kuruman toe kom om my te help. Damian jou dienste is van n aard wat ek nog nooit gesien het nie, dankievir al die geduld en moeite. Dankie Diversit-e julle is awesome",1,5,3
"Dankie Baie dankie aan Damian vir sy uitstekende diens. Ek waardeer dat jy van Pta af gery het om my in persoon te sien, my help met die opleiding rakende julle sisteme en programme. Verder ook dankie se aan die kennis wat jy oorgedra het. Ek sien uit om te groei en deel te raak van die trading.",1,5,1
"Weggeslaan!!! Dankie aan Damian en Uan! Hierdie is rerig “smart” jong manne, wat die wereld se geduld met my het! As n “ou oom” van 55 is ek nie rerig goed met tegnologie stories nie! Maar ek kan met trots sê op my eerste sessie saam met Damian het ek al reeds n 3% groei gemaak! Dankie Uan dat jy my oe oopgemaak het om die gulde geleentheid aan te gryp! Dankie dan aan Damian wat my opleiding gedoen het vandag, jy het geduld gewys met my wat ek nog nie ervaar het nie. Ek sien uit na n lang en suksesvolle pad saam met julle! Hou so aan Diversit-e! Julle is “CHAMPIONS” !",1,5,2
"Great service Consistent service, great feed back and great people skills,",1,5,2
"Diversit-e is awesome <div>Eks rerig beindruk met die diens wat ek gekry het. Van die begin van Caroline wat my gehulpe kry, Heinrich met die insuggewende sessies wat hy aan bied! Dan Uan wat ook al by my was en Dan Damian dankie vir al jou hulp en bystand, jys altyd daar om my te help en nie een van julle los my “stranded” nie, julle is amazing! Ekt ook met vanaand se sessie met Damian profits gemaak!</div>",1,5,1
"Dankie Damian Dankie Damian vir die diens wat jy gele wee het sopas, dit is 100%! Dit is verstaanbaar en Ek is baie happy",1,5,2
"Amazing Dankie Damian. Ek.wil dankie se dat jy weer na my toe gekom het, jou geduld is amazing. Jy siem as ek iets nie verstaan nie, die moeite wat jy doen is amazing. Dankie",1,5,2
Happiness. Thank you Uan! You are great and I am looking forward to the rest of the journey and I'm happy so far and excited.,1,5,1
"Thanks Damian & Uan ! Trust is earned! Thanks to Uan for showing me how my money must work for me, you really opened my eyes to a world of financial freedom! Then thanks to Damian who came all the way from Pretoria to Kathu (6hours drive) to come and set me up for success. I made profit on my first two trades. Diversit-e your services are exceptional and thank for helping me succeed!",1,5,2
"Great service! Andre and Heinrich were both very informative, concise and to the point, easy to understand and both made themselves available for any questions or queries. They came to see me at work and in the comfort of my home. I feel comfortable knowing that I will have their expertise to fall back on should I have any questions in the future.",1,5,1
Baie goeie dienste in MY taal! Baie dankie Uan vir twee dae se baie goeie & intensiewe opleiding. Jy is baie slim en skerp en sal enige iemand kan oplei in die trading veld. Ek sien uit na goeie profeite en 'n lang pad saam met jou en Diversit-e Smart Trade College.,1,5,1
Great service Andre and Heinrich were very helpful and informative looking forward to learning more and get trading.,1,5,1
"Diversit-e julle is ysters! Sjo, waar begin n mens? Eks weggeslaan met die maatskappy, veral met die dienste wat ek ontvang het van Damian. Ek as iemand wat reeds trading gedoen het en dit nie vir my gegaan het soos ek gehoop het nie (met die verkeerde hulp en bystand) kan ek vandag met alle eerlikheid se my oe het oopgegaan! Dankie Damian vir alles! My eerste sessie het ge-eindig in profits en ek kan sien hoe die pad wat voorle net nog beter sal gaan. Dankie Diversit-e vir julle puik diens en bystand, julle is n maatskappy wat nog lank sal lewe! Julle rock!",1,5,1
The BEST! I’m very pleased with the services I receive from Damian. He is always there when i need him even if its just to have some company. Today was the second time he came all the way from Pretoria toe Welkom toe come and assist me. We made $10 in only 25min on only $150! This is a company that I can see are there for their clients. Thanks Diversit-e and Damian I’m excited to make more profits with your education!,1,5,1
"Dankie Damian Baie dankie Damian aan jou hulp. As iemand wat al getrade het en nie reg gekom het nie, het ek meer geleer in 2ure se tyd saam jou as 2 jaar. Baie dankie vir jou uitstekende diens en geduld.",1,5,1
"Dankie Baie dankie aan Uan en Damian, die inligting en die opleiding wat julle verskaf is baie duidelik. Julle lewer great diens",1,5,1
Amazing diens Dankie Dian en Uan dat julle my blootgestel het aan die amazing geleentheid. Dan dankie aan Uan en Damian vir julle puik diens. Julle verduidelik in my taal en verduidelik dit alles 100%. Eks bly ek het so geleentheid aangegeryp ek sal die aanbeveel vir enige iemand wat n verskil wil maak in hulle finansies.,1,5,3
"Fantasties Ek wil manet namens my en my pa Eugene Pea**** dankie se vir julle awesome diens, Dankie aan Damian wat weer van Centurion Kathu toe gekom het om ons baas te maak van trading. Dankie vir al jou hulp en geduld. Dankie ook aan Uan vir jou dienste. Ek sien uit na n lang pad saam julle en ek sal julle aanbeveel vir enige iemand.",1,5,1
"Trade Happy with services especially with the mentors Uan and Dian
Always available when I need them exclusively.
The course is is super easy to understand",1,5,1
"Thanks Uan & Deversity-e Smart Trading College I am completely new to trading, I found their team very helpful and informative to begin my trading venture. Thank you Uan for you expert assistance and confidence to start this exciting journey. For all who look to join the world of trading, do not hesitate to give Diversit-e Smart Trading College a call. They will supply you with all the tools you need.",1,5,2
"Hoogs aanbeveelend! Baie dankie MC, Damian & Uan vir julle wonderlike dienste. Ek en my vroutjie sien uit na 'n goeie en 'n voorspoedige verhouding saam met julle en Diversit-e Smart Trade College.",1,5,2
"UITSONDERLIKE EN EERSTE KLAS DIENS Wat 'n ervaring!!!!! Van die eerste keer wat ons gekontak is tot en met die opleiding was 'n baie suksesvolle ervaring.  Alles in my eie taal.  Dankie Andre, Uan en Damian vir julle geduld om alles so duidelik aan ons te verduidelik.  Julle dienste kan verseker aanbeveel word.",1,5,1
"Marnus Kriel Ek het die week aangesluit by Diversit-e Smart Trade College. Die opleidings materiaal tot dusver is amazing, ek leer elke dag iets nuuts. Ek glo vas ek het die regte besluit gemaak en dat ek binnekort my kapitaal gaan terug maak, en dan is die geleentheid om baie geld te maak verseker daar. Uan Oosthuizen het my gehelp om als op te stel en als te installeer, na n klein bietjie opleiding het ek reeds binne 3 ure $65 gemaak op my Demo trading account.

Ek sien die as n groot geleentheid.",1,5,1
"Uitstekend Baie dankie aan Damian en Doversit-e. Jy is n Baie aangename vriendelike Jong man, wat die wereld se geduld het. Dankie vir jou moeite om weer Kathu te Kom om ons te help. Ek sal julle anbeveel vir enige iemand.",1,5,3
"Asemrowend! Baie dankie Uan en Damian. Julle is ysters en ons het werklikwaar baie geleer en is absoluut ekstaties oor hoe julle, julle diense uit een sit en die prentjie wat julle skep, maak dit net so duidelik soos realiteit! Ons beveel julle aan enige iemand aan. 

PS. Dankie vir my BMW wat nou weer start!",1,5,1
"Dankie Damian Baie dankie Damian, jyt rerig uit jou pad gegaan om inligting by my uit te kry en te verifieer. Hou so vol en jy sal baie ver kom. Ek sien uit na n lang en n suksesvolle pad saam met jou.",1,5,1
"Informative session Very informative session with Uan. Very open and honest on making informed decisions and managing of risks and making money.
Definitely will recommend for anyone that would like to start trading online.",1,5,1
"WONDERLIKE Diens. Dankie Uan en Dian vir julle uitstekende hul en toewyding. Dian vir jou mooi duidelike en AFRIKAANSE verduideliking en verkoop tegniek. 
Uan vir jou AFRIKAANSE aanbieding en opleiding van die stesel. Ek is optimisties om verder te leer en vir ander te vertel.",1,5,1
AMAZING!!!! Baie dankie aan Damian wat ons die opleiding kom gee het venaand. Dit was baie vrae en elke antwoord is 100% geantwoord. Dit was baie lekker om jou by ons te he die lag was net n bonus op die amazing journey waarmee ons nou begin. Dankie vir die ekstra moeite!,1,5,1
"12 uit 10 Baie Dankie aan Diversit-e. Julle is rerig anders, obviously in n goeie manier. Julle is nie soos al die ander “scams” nie. Damian het weer na my toe gekom en my stap vir stap geleer. Dankie vir al jou moeite met my en die geduld ek sal julle aanbeveel vir enige iemand wat n verskil wil maak in hulle lewens.",1,5,1
Baie dankie Baie dankie aan Damian vir die fantastiese dienste wat jy sover aan my gelewer het. Ek sien uit na n lang en suksesvolle pad.,1,5,1
Wonderlike diens Baie dankie vir die flink diens en baie goeie inligting sessie Uan & Damian. Ek sien uit om 'n lang pad saam met julle te stap vol sukses.,1,5,1
Great Follow Up Session Great follow up session at my home with Heinrich regarding my trading. I feel must more confident now to make more profits. It is nice to know and see who you working with and assit you.Thank you Smarttrade College.,1,5,3
Thanks for all the help and new KNOWLEDGE !!!!! I would just like to thank Dian and Damian for their excellent service they provided me. They both took me through each and every corner of everything I need to know about the trading platform and the educational platform. I am ready to start learning and ready to start trading. Dian and Damian definitely exceeded my highest expectations. Many thanks to Diversit-e Smart Trade College and their team.,1,5,1
"Committed to their client's trading successes! Yes, it is my 3rd or 4th review, but how can I stop complimenting this great company!? I want to thank Uan and Damian, but I want to except Uan in this spesific case. He has been extremely great support to me. Always answering me and always willing to help me to the best of his capabilities. He came to me again from Centurion to Meyerton for the forth time without complaining or anything. I learnt again and I now know even more! I started with R5000 ($319 3 months ago), and I made R1745 ($113 today) - 34,9% growth up to date! I sommer then made another deposit of R5000 ($321 today) and I earned an amazing R325 ($24 today) in 11 minutes with Uan's great help and assistance! 

Try them - I promise you will not regret it! They are 100% legit and committed to their client's trading successes!",1,5,5
"Excited Dankie Damian, Andre en Dian vir julle goeie diens en leiding. Sien uit vir wat voorlê",1,5,1
"Excellent Service My trading account came alive the 31st of May 2022 with a balance of $308.12, made a profit of 29.5% in 3 days. My balance is now $400.01

Excellent service from Uan for exceptional mentoring, I was able to call him anytime. He comes highly recommended!",1,5,2
Thanks alot Thanks to Damian for assisting me. You really helped me a lot and it was very easy. Also thanks to Charl for introducing me.,1,5,1
"Healthy business, client relationship Impressed with the service, response and accurate feedback on critical investment leads. I have made R7,471 in one day via multiple investments events, thank you to Damian Oosthuizen for always being available and providing feedback through his busy schedule on and off-road. Also big compliments to the following two companies, Diversit e Smart Trade College as well as  stake holding company CM Trading. Both are very involved and ensure a healthy relationship is formed once money is invested",1,5,1
"Awesome Services Uan was a great help to me through this entire process, he made it very clear on how everything works and was just all round pleasure to talk to. Im exited to start my Smart trading course.",1,5,1
!!! FANTASMAGORIESE DIENS !!! Wil eerstens baie Dankie se vir Damian en Dian vir julle flink diens. Dian baie Dankie dat jy ons genader het om n finasiele lewens verandering te maak. Damian Dankie vir die help met die opstel van ons MT4 rekening. Damian het ten alle tye dood seker gemaak dat ons 100% verstaan en self baie opletend agter gekom as ons nie vertaan nie en mooi verduidelik. Baie profesioneel. Baie Vriendelik. Sal Diens vir enige iemand voorstel. Asook die feit dat Francios(Managening Director) baie behulpsaam was tydens Dian se besoek aan ons.,1,5,2
Amazing Session Great Job! Amazing first session by Heinrich & his Team... Many Thanks!,1,5,1
Goeie diens. Ek was baie bang maar nou baie verligtend en baie meer positief nadat ek my eerste opleiding sessie ervaar het. Baie dankie Uan - jy is 'n wenner!,1,5,1
Goeie diens Dankie Dian vir die goeie geleentheid wat jy ons blootgestel het aan. Ons waardeer die professionele en persoonlike manier waarop jy die maatskappy se diens gelewer het.,1,5,2
New Journey Excellent experience. Uan and MC made it so easy to understand. Great guys and very well presented! Keep up the great work. Looking forward to the rest of the journey!,1,5,1
"Baie goeie diens en baie goeie produkte. Wat ‘n wonderlike ervaring. MC en Uan, julle is rerig waar ongelooflik goed in wat julle doen. Julle maak en verduidelik trading en die idee daarvan so maklik. Julle kursusse is top gehalte en julle diens nog beter! Ek het ook my eerste profeite gemaak in ‘n kwessie van minute! Ek sal julle en die hele Diversit-e Smart Trade College span aan enige iemand aanbeveel. Doen dit - jy sal nie spyt wees nie.",1,5,2
"Julle is GR8 Baie goeie diens vandag ontvang. Baie dankie eerstens aan Uan wat my blootgestel het aan die AWESOME geleentheid, Dan aan Damian wat rerig Baie goed ingelig is en die wereld se geduld het. Ek Sal julle aanbeveel vir enige iemand wat rerig geld Wil maak",1,5,1
"Baie dankie Uitstekende en vriendelikke diens. Baie insiggewende raad en opleiding, vir enige iemand wat nie weet waar hulle staan met hulle beleggings nie is dit n goeie aanloopbaan tot finansiele sukses en opskerping van vardighede. Dankie Damian, ons het met my eerste sessie 90$ se profeit gemaak in n half-uur. Julle is awesome",1,5,2
